trade_date,company,frequency,mode,model_version,profit_model_version,strict_status,blocked_reason,signal_status,actual_stock_close_raw,model_price,gap,signal,q_profit_pred_bn,annual_profit_pred_bn,eps_pred,target_pe,demand_score,is_q4,visible_quarter,visible_financial_announcement_date,visible_production_available_date,train_quarters_count,ridge_alpha,ridge_intercept,ridge_coef_json,data_quality_flag,cu_price,au_price_rmb_g,cu_ton,au_kg,cu_au_revenue_index,revenue_x_demand,cu_demand_score,au_demand_score,cu_inventory_score,cu_price_trend_score,power_grid_proxy_score,pmi_score,risk_score,real_rate_score,central_bank_gold_proxy_score,gold_etf_proxy_score,usd_score,production_data_source,production_strict_usable,parse_confidence,fwd_1w_return,fwd_3w_return,fwd_6w_return
2020-09-04,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,7.0,,,,,,,,0.48625000000000007,0,2020-06-30,2020-08-22,,0,,,,"REAL_API:power_grid_proxy,risk,real_rate;DEFAULT_PROXY:cu_inventory,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",51650.0,414.8,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,-0.01285714285714279,-0.11428571428571421,-0.05857142857142861
2020-09-11,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,6.91,,,,,,,,0.48625000000000007,0,2020-06-30,2020-08-22,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",51680.0,416.29,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,0.01736613603473236,-0.10998552821997098,0.0
2020-09-18,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,7.03,,,,,,,,0.48625000000000007,0,2020-06-30,2020-08-22,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",52320.0,415.48,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,-0.11806543385490753,-0.11522048364153636,-0.005689900426742556
2020-09-25,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,6.2,,,,,,,,0.48625000000000007,0,2020-06-30,2020-08-22,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",51040.0,400.0,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,-0.008064516129032251,0.06290322580645147,0.27419354838709675
2020-10-02,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,6.15,,,,,,,,0.48625000000000007,1,2020-06-30,2020-08-22,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",50930.0,402.97,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,0.011382113821138073,0.12357723577235769,0.24227642276422756
2020-10-09,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,6.22,,,,,,,,0.48625000000000007,1,2020-06-30,2020-08-22,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",51440.0,404.49,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,0.059485530546623755,0.1237942122186495,0.4437299035369777
2020-10-16,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,6.59,,,,,,,,0.48625000000000007,1,2020-06-30,2020-08-22,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",51470.0,404.0,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,0.04855842185128978,0.19878603945371776,0.35811836115326234
2020-10-23,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,6.91,,,,,,,,0.48625000000000007,1,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",51950.0,402.74,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,0.011577424023154759,0.1056439942112879,0.3212735166425471
2020-10-30,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,6.99,,,,,,,,0.48625000000000007,1,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",50940.0,397.21,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,0.1301859799713878,0.28469241773962817,0.20600858369098707
2020-11-06,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,7.9,,,,,,,,0.48625000000000007,1,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",51430.0,406.94,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,-0.032911392405063356,0.1329113924050631,0.1632911392405063
2020-11-13,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,7.64,,,,,,,,0.48625000000000007,1,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",52180.0,395.93,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,0.17539267015706828,0.1950261780104714,0.21335078534031404
2020-11-20,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,8.98,,,,,,,,0.48625000000000007,1,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",53520.0,392.1,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,-0.0033407572383075124,-0.061247216035634766,0.03452115812917578
2020-11-27,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,8.95,,,,,,,,0.48625000000000007,1,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",56120.0,377.5,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,0.02011173184357551,0.02681564245810053,0.26815642458100575
2020-12-04,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,9.13,,,,,,,,0.48625000000000007,1,2020-09-30,2020-10-20,,0,,,,"REAL_API:power_grid_proxy,risk,real_rate;DEFAULT_PROXY:cu_inventory,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",57450.0,383.38,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,-0.0766703176341732,0.015334063526834418,0.15662650602409633
2020-12-11,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,8.43,,,,,,,,0.48625000000000007,1,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",57830.0,381.46,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,0.09015421115065236,0.10201660735468554,0.2846975088967971
2020-12-18,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,9.19,,,,,,,,0.48625000000000007,1,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",59260.0,390.34,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,0.008705114254624613,0.2350380848748641,0.044613710554951114
2020-12-25,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,9.27,,,,,,,,0.48625000000000007,1,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",58560.0,392.21,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,0.0021574973031284195,0.13915857605177995,0.057173678532902006
2021-01-01,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,9.29,,,,,,,,0.48625000000000007,0,2020-09-30,2020-10-20,,0,,,,"REAL_API:power_grid_proxy,risk,real_rate;DEFAULT_PROXY:cu_inventory,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",57750.0,390.0,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,0.22174381054897752,0.16576964477933265,0.30032292787944037
2021-01-08,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,11.35,,,,,,,,0.48625000000000007,0,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",60310.0,395.97,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,-0.06960352422907479,-0.1541850220264317,0.20176211453744508
2021-01-15,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,10.56,,,,,,,,0.48625000000000007,0,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",58690.0,385.41,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,0.02556818181818188,-0.0719696969696969,0.15435606060606055
2021-01-22,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,10.83,,,,,,,,0.48625000000000007,0,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",58810.0,388.09,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,-0.11357340720221609,0.11542012927054479,0.015697137580794163
2021-01-29,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,9.6,,,,,,,,0.48625000000000007,0,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",57550.0,384.5,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,0.02083333333333348,0.4208333333333334,0.18229166666666674
2021-02-05,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,9.8,,,,,,,,0.48625000000000007,0,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",58210.0,376.23,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,0.2326530612244897,0.2438775510204081,0.10510204081632635
2021-02-12,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,12.08,,,,,,,,0.48625000000000007,0,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",60800.0,383.0,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,0.12913907284768222,-0.08940397350993379,-0.17963576158940397
2021-02-19,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,13.64,,,,,,,,0.48625000000000007,0,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",64320.0,370.67,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,-0.10630498533724353,-0.16788856304985345,-0.25733137829912023
2021-02-26,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,12.19,,,,,,,,0.48625000000000007,0,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",67950.0,368.26,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,-0.09762100082034453,-0.11156685808039368,-0.1558654634946678
2021-03-05,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,11.0,,,,,,,,0.48625000000000007,0,2020-09-30,2020-10-20,,0,,,,"REAL_API:power_grid_proxy,risk,real_rate;DEFAULT_PROXY:cu_inventory,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",65920.0,355.7,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,0.031818181818181746,-0.09909090909090912,-0.06999999999999995
2021-03-12,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,11.35,,,,,,,,0.48625000000000007,0,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",66920.0,359.62,,,,,0.4600000000000001,0.535,0.5,0.3,0.55,0.5,0.5,0.5,0.6,0.55,0.5,,,,-0.04581497797356826,-0.10748898678414087,-0.05022026431718063
2021-03-19,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,10.83,,,,,,,,0.3997435897435898,0,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",66020.0,366.64,,,,,0.4042307692307693,0.39141025641025645,0.5,0.3,0.55,0.0641025641025641,0.5641025641025641,0.0,0.6,0.55,0.5,,,,-0.08494921514312093,-0.049861495844875425,0.01846722068328699
2021-03-26,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,9.91,,,,,,,,0.43137499999999995,0,2020-09-30,2020-10-20,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",66170.0,365.1,,,,,0.4375,0.42000000000000004,0.5,0.3,0.55,0.075,0.775,0.025000000000000022,0.6,0.55,0.5,,,,0.02219979818365303,0.03229061553985879,0.20282542885973753
2021-04-02,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,10.13,,,,,,,,0.5196951219512196,0,2020-12-31,2021-03-27,,0,,,,"REAL_API:power_grid_proxy,risk,real_rate;DEFAULT_PROXY:cu_inventory,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",67090.0,368.04,,,,,0.5679268292682927,0.43012195121951224,0.5,0.3,0.55,0.8414634146341463,0.8780487804878049,0.024390243902439046,0.6,0.55,0.5,,,,0.01579466929911133,0.06416584402764047,0.09180651530108586
2021-04-09,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,10.29,,,,,,,,0.5292857142857142,0,2020-12-31,2021-03-27,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",66720.0,370.15,,,,,0.5742857142857143,0.44571428571428573,0.5,0.3,0.55,0.8333333333333334,0.9285714285714286,0.059523809523809534,0.6,0.55,0.5,,,,-0.005830903790087327,0.07191448007774537,0.051506316812439445
2021-04-16,zijin,weekly,walk_forward_strict,v2_fundamental_valuation_model,v2_fundamental_valuation_model,blocked,missing_strict_production,not_available,10.23,,,,,,,,0.5316279069767441,0,2020-12-31,2021-03-27,,0,,,,"REAL_API:risk,real_rate;DEFAULT_PROXY:cu_inventory,power_grid_proxy,central_bank_gold_proxy,gold_etf_proxy,usd;MARKET_ASOF_BACKWARD;PROXY_ASOF_BACKWARD",68540.0,371.8,,,,,0.5698837209302325,0.4605813953488372,0.5,0.3,0.55,0.8255813953488372,0.9069767441860466,0.11627906976744184,0.6,0.55,0.5,,,,0.053763440860215006,0.16520039100684247,0.09384164222873892
